Song-Name,Singer/Artists,Genre,Album/Movie,emotion,videoId,channelTitle
Tum Aa Gaye Ho Noor Aa Gaya Hai,"Kishore Kumar, Lata Mangeshkar",BollywoodRomantic,Aandhi,love,tSjrsT8pTbQ,https://i.ytimg.com/vi/tSjrsT8pTbQ/hqdefault.jpg
Mujeh Naulakha Mangade,"Bappi Lahiri, Kishore Kumar",BollywoodDance,Sharaabi,joy,djIHoSO1SHY,https://i.ytimg.com/vi/djIHoSO1SHY/hqdefault.jpg
Ainvayi Ainvayi,"Salim Merchant, Sunidhi Chauhan",BollywoodDance,Band Baaja Baaraat,joy,pElk1ShPrcE,https://i.ytimg.com/vi/pElk1ShPrcE/hqdefault.jpg
Awaaz Deke,"Lata Mangeshkar, Mohammed Rafi",BollywoodRomantic,Professor,love,nOTxejJPvHY,https://i.ytimg.com/vi/nOTxejJPvHY/hqdefault.jpg
Tum Tak,"A.R. Rahman, A.V. Pooja, Javed Ali, Kirti Sagathia",BollywoodDanceRomantic,Raanjhanaa,love,k09uvR5eUao,https://i.ytimg.com/vi/k09uvR5eUao/hqdefault.jpg
Chitta Ve,"Babu Haabi, Bhanu Pratap, Shahid Mallya",BollywoodDance,Udta Punjab,joy,BH_i6bIaI9E,https://i.ytimg.com/vi/BH_i6bIaI9E/hqdefault.jpg
Get Up Jawani,"Badshah, Yo Yo Honey Singh",BollywoodDance,International Villager,joy,8Z8qobg8UdA,https://i.ytimg.com/vi/8Z8qobg8UdA/hqdefault.jpg
Ji Huzoori,"Deepali, Mithoon",BollywoodRomantic,Ki & Ka,love,pwDrrYSkOEQ,https://i.ytimg.com/vi/pwDrrYSkOEQ/hqdefault.jpg
Dhingana,Mikha Singh,BollywoodDance,Raees,joy,8z-WAHG6KB4,https://i.ytimg.com/vi/8z-WAHG6KB4/hqdefault.jpg
Sapna,Arijit Singh,BollywoodSad,Parmanu The Story of Pokhran,sadness,XMkPa96YhdU,https://i.ytimg.com/vi/XMkPa96YhdU/hqdefault.jpg
Bandeyaa,Jubin Nautiyal,BollywoodSad,Jazbaa,sadness,iaF6zS7OE8o,https://i.ytimg.com/vi/iaF6zS7OE8o/hqdefault.jpg
Ram Siya Ram,Anup Jalota,Bollywood Devotional,Bbhajan,fear,uqowfROmEw0&t=6s,https://static.toiimg.com/photo/96055068/size-173415/96055068.jpg
Rang De Basanti,"Daler Mehndi, K. S. Chithra",BollywoodDancePatriotic,Rang De Basanti,joy,1aHfmxEV6Sg,https://i.ytimg.com/vi/1aHfmxEV6Sg/hqdefault.jpg
Kundali,"Anita Gandharva, Meenal Jain, Meghna Mishra, Rani Kaur, Vaishnavi Mishra, Yashika Sikka, Yashita Sharma",BollywoodDance,Manmarziyaan,joy,Zj8lz-LCyAE,https://i.ytimg.com/vi/Zj8lz-LCyAE/hqdefault.jpg
Shuru Kar,"Amit Mishra, Neha Bhasin, Rochak Kohli",BollywoodDance,Aiyaary,joy,JPbJCC7NP8k,https://i.ytimg.com/vi/JPbJCC7NP8k/hqdefault.jpg
Je T’aime,"Sunidhi Chauhan, Vishal Dadlani",Bollywood,Befikre,neutral,Z5RNiWpQDX4,https://i.ytimg.com/vi/Z5RNiWpQDX4/hqdefault.jpg
Tooh,"Mamta Sharma, Mika Singh, Shekhar, Vishal",BollywoodDance,Gori Tere Pyaar Mein,joy,91kbNw9DZBg,https://i.ytimg.com/vi/91kbNw9DZBg/hqdefault.jpg
Main Tera Dhadkan Teri,"Hard Kaur, K.K., Sunidhi Chauhan",BollywoodDance,Ajab Prem Ki Ghazab Kahani,joy,AgSiokzAqgk,https://i.ytimg.com/vi/AgSiokzAqgk/hqdefault.jpg
Le Gayi,Asha Bhosle,BollywoodDance,Dil Toh Pagal Hai,joy,dGZb1kv5zW0,https://i.ytimg.com/vi/dGZb1kv5zW0/hqdefault.jpg
Le Gayi,Asha Bhosle,BollywoodDance,Dil To Pagal Hai,joy,dGZb1kv5zW0,https://i.ytimg.com/vi/dGZb1kv5zW0/hqdefault.jpg
Aankhein Khuli,"Ishaan, Lata Mangeshkar, Manohar Shetty, Shweta Pandit, Sonali Bhatawdekar, Udbhav, Udit Narayan",BollywoodDance,Mohabbatein,joy,eM8Mjuq4MwQ,https://i.ytimg.com/vi/eM8Mjuq4MwQ/hqdefault.jpg
Rang Barse,Amitabh Bachchan,BollywoodDance,Silsila,joy,Jf92MOkrbEw,https://i.ytimg.com/vi/Jf92MOkrbEw/hqdefault.jpg
Gawah Hai Chand Tare,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Damini,love,xeJN83GiA7U,https://i.ytimg.com/vi/xeJN83GiA7U/hqdefault.jpg
Aisa Kyun Maa,Sunidhi Chauhan,BollywoodSad,Neerja,sadness,7--P4RFGBDA,https://i.ytimg.com/vi/7--P4RFGBDA/hqdefault.jpg
Tu Hi Re,Hariharan,BollywoodRomantic,,love,P4NwOb39sTQ,https://i.ytimg.com/vi/P4NwOb39sTQ/hqdefault.jpg
Mera Mann Kehne Laga,Falak Shabir,BollywoodDance,Nautanki Saala,joy,8kxufj_snhI,https://i.ytimg.com/vi/8kxufj_snhI/hqdefault.jpg
Shut Up & Bounce,"Sunidhi Chauhan, Vishal Dadlani",BollywoodRomantic,Dostana,love,tnF8jxx6c7A,https://i.ytimg.com/vi/tnF8jxx6c7A/hqdefault.jpg
One Two Three Four,"Hamsika Iyer, Vishal Dadlani",BollywoodDance,Chennai Express,joy,TwtGU8mXhdo,https://i.ytimg.com/vi/TwtGU8mXhdo/hqdefault.jpg
Haseeno Ko Aate Hain,"Alka Yagnik, Udit Narayan",BollywoodDance,Lahoo Ke Do Rang,joy,160O4LYONX0,https://i.ytimg.com/vi/160O4LYONX0/hqdefault.jpg
Kasam Khake Kaho,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Dil Hai Tumhaara,love,ZfZPVSiNasI,https://i.ytimg.com/vi/ZfZPVSiNasI/hqdefault.jpg
Dil Ka Rishta,"Alka Yagnik, Kumar Sanu, Udit Narayan",BollywoodRomantic,Dil Ka Rishta,love,WAxsu_6lnkY,https://i.ytimg.com/vi/WAxsu_6lnkY/hqdefault.jpg
Sajdaa,"Rahat Fateh Ali Khan, Richa Sharma, Shankar Mahadevan",BollywoodRomantic,My Name is Khan,love,3rPEWcY6Oww,https://i.ytimg.com/vi/3rPEWcY6Oww/hqdefault.jpg
Mujhe Tumse Mohabbat Hai,"Shaan, Shreya Ghoshal",BollywoodDanceRomantic,Tumsa Nahin Dekha,love,05svF0xEfTw,https://i.ytimg.com/vi/05svF0xEfTw/hqdefault.jpg
Tujhe Dekha To,"Kumar Sanu, Lata Mangeshkar",BollywoodRomantic,Dilwale Dulhania Le Jayenge,love,cNV5hLSa9H8,https://i.ytimg.com/vi/cNV5hLSa9H8/hqdefault.jpg
Watan Wallon Watan Na,"Alka Yagnik, Shaan",BollywoodPatriotic,Indian,neutral,rTEkCcItBdo,https://i.ytimg.com/vi/rTEkCcItBdo/hqdefault.jpg
Zara Si Dosti,Arijit Singh,Bollywood,Happy Bhaag Jayegi,neutral,PkTrMyQanrw,https://i.ytimg.com/vi/PkTrMyQanrw/hqdefault.jpg
Pani Da Rang,Ayushman Khurana,BollywoodRomance,Vicky Donor,love,_hRnWA0A20E,https://i.ytimg.com/vi/_hRnWA0A20E/hqdefault.jpg
De De Jagah,Yasser Desai,Bollywood,Parmanu The Story of Pokhran,neutral,WNEzAYcSECo,https://i.ytimg.com/vi/WNEzAYcSECo/hqdefault.jpg
Tum Itna Jo Muskura Rahe Ho,Jagjit Singh,BollywoodRomantic,Arth,love,C8eAKT-zQXk,https://i.ytimg.com/vi/C8eAKT-zQXk/hqdefault.jpg
Ham The Jinke Sahare,Lata Mangeshkar,BollywoodSad,Safar,sadness,XOVUZsk8wto,https://i.ytimg.com/vi/XOVUZsk8wto/hqdefault.jpg
Titli,"Chinmayi Sripaada, Gopi Sunder",BollywoodRomantic,Chennai Express,love,V8zXLMIjlcw,https://i.ytimg.com/vi/V8zXLMIjlcw/hqdefault.jpg
Laung Da Lashkara,"Hard Kaur, Mahalakshmi Iyer",BollywoodDance,Patiala House,joy,MS55Ke6AQTc,https://i.ytimg.com/vi/MS55Ke6AQTc/hqdefault.jpg
Maa Ka Phone,Priya Panchal,BollywoodDance,Khoobsurat,joy,YVLgGkOcnYY,https://i.ytimg.com/vi/YVLgGkOcnYY/hqdefault.jpg
Zindagi Ka Safar,Kishore Kumar,BollywoodSad,Safar,sadness,vLpRfaRiDnk,https://i.ytimg.com/vi/vLpRfaRiDnk/hqdefault.jpg
O Saathiya,"Arko, Armaan Malik, Prakriti Kakkar",BollywoodRomantic,Sweetiee Weds NRI,love,PSAvV7fgMMA,https://i.ytimg.com/vi/PSAvV7fgMMA/hqdefault.jpg
Kasam Ki Kasam,"K. S. Chithra, Shaan",BollywoodRomanticSad,Main Prem Ki Diwani Hoon,sadness,YSF6OHGHJqM,https://i.ytimg.com/vi/YSF6OHGHJqM/hqdefault.jpg
Gun Gun Guna,"Sunidhi Chauhan, Udit Narayan",BollywoodDance,Agneepath,joy,a25MOFKAtNo,https://i.ytimg.com/vi/a25MOFKAtNo/hqdefault.jpg
Jeeta Hoon Jiske Liye,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Dilwale,love,9fICJ7PI8j4,https://i.ytimg.com/vi/9fICJ7PI8j4/hqdefault.jpg
Aye Khuda (Duet),"Rahat Fateh Ali Khan, Shreya Ghoshal",BollywoodSad,Rocky Handsome,sadness,ze6gbWdefKU,https://i.ytimg.com/vi/ze6gbWdefKU/hqdefault.jpg
Dreamum Wakeupum,Soumya Rai,BollywoodDance,Aiyyaa,joy,AQeC89lO2w0,https://i.ytimg.com/vi/AQeC89lO2w0/hqdefault.jpg
Balma Tum Balma Ho Mere Khali,Kavita Krishnamurthy,BollywoodDance,Nagina,joy,MVMbYaGuNLM,https://i.ytimg.com/vi/MVMbYaGuNLM/hqdefault.jpg
Ishq Bina,"A.R. Rahman, Anuradha Sriram, Sonu Nigam, Sujatha Mohan",BollywoodRomantic,Taal,love,zSCevtX7ud0,https://i.ytimg.com/vi/zSCevtX7ud0/hqdefault.jpg
Ab Tere Bin,Kumar Sanu,BollywoodSad,Aashiqui,sadness,rTatsmUgmiA,https://i.ytimg.com/vi/rTatsmUgmiA/hqdefault.jpg
Ankhiyaan,Kanika Kapoor,BollywoodSad,Do Lafzon Ki Kahani,sadness,MHhsBGidWds,https://i.ytimg.com/vi/MHhsBGidWds/hqdefault.jpg
Teri Yaad,Ghulam Ali,BollywoodSad,Bewafaa,sadness,R-sh3kfdHQ4,https://i.ytimg.com/vi/R-sh3kfdHQ4/hqdefault.jpg
Jalwa,"Earl, Wajid",BollywoodDance,Wanted,joy,NapGAjs2nXE,https://i.ytimg.com/vi/NapGAjs2nXE/hqdefault.jpg
Judaai,Falak Shabir,BollywoodSad,I Love New Year,sadness,t2VaF0ZX65w,https://i.ytimg.com/vi/t2VaF0ZX65w/hqdefault.jpg
Aayat,"Altamash Faridi, Arijit Singh, Farhan Sabri, Mujtaba Aziz Naza, Shadab",BollywoodSad,Bajirao Mastani,sadness,vKDsAB1ccn0,https://i.ytimg.com/vi/vKDsAB1ccn0/hqdefault.jpg
Dil Dooba,"Shreya Ghoshal, Sonu Nigam",BollywoodDance,Khakee,joy,zyVaheF55SM,https://i.ytimg.com/vi/zyVaheF55SM/hqdefault.jpg
Pyaar Deewana Hota Hai,Kishore Kumar,BollywoodRomantic,Kati Patang,love,wtfRQ76-I7k,https://i.ytimg.com/vi/wtfRQ76-I7k/hqdefault.jpg
Nazrein Mili Dil Dhadka,"Alka Yagnik, Udit Narayan",BollywoodDance,Raja,joy,Q-0NNaJ4SCc,https://i.ytimg.com/vi/Q-0NNaJ4SCc/hqdefault.jpg
Po Po,"Aaman Trikha, Himesh Reshammiya, Vikas Bhalla",BollywoodDance,Son of Sardaar,joy,rnuosKzu2Ig,https://i.ytimg.com/vi/rnuosKzu2Ig/hqdefault.jpg
Son Of Sardaar,"Aaman Trikha, Himesh Reshammiya",BollywoodDance,Son of Sardaar,joy,LZXIEB-lUhQ,https://i.ytimg.com/vi/LZXIEB-lUhQ/hqdefault.jpg
Roobaroo,"A.R. Rahman, Naresh Iyer",BollywoodDance,Rang De Basanti,joy,8kMv5ssr6Dw,https://i.ytimg.com/vi/BrfRB6aTZlM/hqdefault.jpg
Khush Rahe Tu Sada,Mohammed Rafi,BollywoodSad,Khilona,sadness,ayGc5A6X9Go,https://i.ytimg.com/vi/ayGc5A6X9Go/hqdefault.jpg
Chaar Kadam,"Shaan, Shreya Ghoshal",BollywoodRomantic,PK,love,WKbwopSXLWU,https://i.ytimg.com/vi/WKbwopSXLWU/hqdefault.jpg
Are Re Are,"Lata Mangeshkar, Udit Narayan",BollywoodDance,Dil To Pagal Hai,joy,OEpFiDKqH7E,https://i.ytimg.com/vi/OEpFiDKqH7E/hqdefault.jpg
Shiddat,Armaan Malik,BollywoodSad,Sweetiee Weds NRI,sadness,iSo9l950QLo,https://i.ytimg.com/vi/iSo9l950QLo/hqdefault.jpg
Dil Kehta Hai,"Alka Yagnik, Kumar Sanu",BollywoodSad,Akele Hum Akele Tum,sadness,PqiddY3o3aY,https://i.ytimg.com/vi/PqiddY3o3aY/hqdefault.jpg
Dilnashin Dilnashin,K.K.,BollywoodDance,Aashiq Banaya Aapne,joy,v_L-bAB1kUA,https://i.ytimg.com/vi/v_L-bAB1kUA/hqdefault.jpg
Sawaar Loon,Monali Thakur,BollywoodDance,Lootera,joy,6k8Aja80GQM,https://i.ytimg.com/vi/6k8Aja80GQM/hqdefault.jpg
Zehnaseeb,"Chinmayi Sripaada, Shekhar Ravjiani",BollywoodDance,Hasee Toh Phasee,joy,WnU0lH6C0EA,https://i.ytimg.com/vi/WnU0lH6C0EA/hqdefault.jpg
"Joote Do, Paise Lo","Lata Mangeshkar, S.P. Balasubrahmanyam",BollywoodDance,Hum Apke Hain Koun,joy,cTfqLSmsxt0,https://i.ytimg.com/vi/cTfqLSmsxt0/hqdefault.jpg
Dekha Ek Khwab,"Kishore Kumar, Lata Mangeshkar",BollywoodRomantic,Silsila,love,7dO_MS9tZ5E,https://i.ytimg.com/vi/7dO_MS9tZ5E/hqdefault.jpg
Maa,Shankar Mahadevan,BollywoodSad,Taare Zameen Par,sadness,pOK08cRwE6c,https://i.ytimg.com/vi/pOK08cRwE6c/hqdefault.jpg
Jogi Mahi,"Himani Kapoor, Shekhar Ravjiani, Sukhwinder Singh",BollywoodDance,Bachna Ae Haseeno,joy,_HqrjLxKtKM,https://i.ytimg.com/vi/_HqrjLxKtKM/hqdefault.jpg
Mat Ja Re,Ankit Tiwari,BollywoodDance,Tanu Weds Manu,joy,vNPn5TFPUxo,https://i.ytimg.com/vi/vNPn5TFPUxo/hqdefault.jpg
Ooh La La,"Bappi Lahiri, Shreya Ghoshal",BollywoodDance,The Dirty Picture,joy,Yg-qlKb4X7U,https://i.ytimg.com/vi/Yg-qlKb4X7U/hqdefault.jpg
Bhangda Pa,"Asees Kaur, Divya Kumar, Vishal Dadlani",BollywoodDance,A Flying Jatt,joy,RpeDkxtdvho,https://i.ytimg.com/vi/RpeDkxtdvho/hqdefault.jpg
Jhoka Hawa Ka Aaj Bhi,"Hariharan, Kavita Krishnamurthy",BollywoodSad,Hum Dil De Chuke Sanam,sadness,GibRJVMtzPg,https://i.ytimg.com/vi/GibRJVMtzPg/hqdefault.jpg
Dhol Baaje,"Anjjan, Meet Bros, Monali Thakur",BollywoodDance,Ek Paheli Leela,joy,vK5E_aeBGYA,https://i.ytimg.com/vi/vK5E_aeBGYA/hqdefault.jpg
Aaj Hai Sagaai,"Abhijeet, Alka Yagnik",BollywoodDance,Pyaar To Hona Hi Tha,joy,PACyXYeUbYQ,https://i.ytimg.com/vi/PACyXYeUbYQ/hqdefault.jpg
Galat Baat Hai,"Javed Ali, Neeti Mohan",BollywoodDanceRomantic,Main Tera Hero,love,coQ95u7w_18,https://i.ytimg.com/vi/coQ95u7w_18/hqdefault.jpg
Yeh Ladka Hai Deewana,"Alka Yagnik, Udit Narayan",BollywoodDance,Kuch Kuch Hota Hai,joy,vlbFomrWy1Y,https://i.ytimg.com/vi/vlbFomrWy1Y/hqdefault.jpg
Des Rangila,Mahalaxmi Iyer,BollywoodDancePatriotic,Fanaa,joy,drlfr5Rtb1o,https://i.ytimg.com/vi/drlfr5Rtb1o/hqdefault.jpg
Roshni Se,"Abhijeet, Alka Yagnik",BollywoodRomantic,Asoka,love,sRVKz2LsBQk,https://i.ytimg.com/vi/sRVKz2LsBQk/hqdefault.jpg
I Love You,"Ash King, Clinton Cerejo",BollywoodRomantic,Bodyguard,love,Qn9GiX6DHf0,https://i.ytimg.com/vi/Qn9GiX6DHf0/hqdefault.jpg
Ishq Wala Love,"Neeti Mohan, Salim Merchant",Bollywood,Student of the Year,neutral,N2cPyl83tkQ,https://i.ytimg.com/vi/N2cPyl83tkQ/hqdefault.jpg
O Janiya,Neha Kakkar,BollywoodDance,Force 2,joy,8zQMG_YmTfA,https://i.ytimg.com/vi/8zQMG_YmTfA/hqdefault.jpg
Musafir,K.K.,Bollywood,Shab,neutral,Sh3rF46yoKU,https://i.ytimg.com/vi/Sh3rF46yoKU/hqdefault.jpg
Mehndi Laga Ke Rakhna,"Lata Mangeshkar, Udit Narayan",BollywoodDance,Dilwale Dulhania Le Jayenge,joy,#NAME?,https://i.ytimg.com/vi/-bNwqXvMuB8/hqdefault.jpg
Gori Gori,"Anu Malik, K.K., Shreya Ghoshal, Sunidhi Chauhan",BollywoodDance,Main Hoon Na,joy,K5seGIGuMag,https://i.ytimg.com/vi/K5seGIGuMag/hqdefault.jpg
Gori Gori Gori Gori,"Anu Malik, Shreya Ghosal, Sunidhi Chauhan",BollywoodRomantic,Main Hoon Na,love,YlPcaiNIiUY,https://i.ytimg.com/vi/YlPcaiNIiUY/hqdefault.jpg
Bakhuda Tumhi Ho,"Alka Yagnik, Atif Aslam",BollywoodRomantic,Kismat Konnection,love,#NAME?,https://i.ytimg.com/vi/-kI769Xigik/hqdefault.jpg
Ishq Hai Ishq Hai,Jayshree Shivram,BollywoodSad,Ishq,sadness,dT-8bORRsrU,https://i.ytimg.com/vi/dT-8bORRsrU/hqdefault.jpg
Mere Nishaan,"Anjjan, Kailash Kher, Meet Bros",Bollywood,Oh My God,neutral,8c6GRDxa6HQ,https://i.ytimg.com/vi/8c6GRDxa6HQ/hqdefault.jpg
Prem Mein Tohre,Asha Bhosle,BollywoodRomantic,Begum Jaan,love,Z_EvOW0mr90,https://i.ytimg.com/vi/Z_EvOW0mr90/hqdefault.jpg
Halo Re,Aaman Trikha,BollywoodDance,Prem Ratan Dhan Payo,joy,O-Nn9wShVCI,https://i.ytimg.com/vi/O-Nn9wShVCI/hqdefault.jpg
Jogiya,"Anuradha Paudwal, Sukhwinder Singh",BollywoodSad,Deewane,sadness,5fz035M-LuI,https://i.ytimg.com/vi/5fz035M-LuI/hqdefault.jpg
Aila Re Aila,Daler Mehndi,BollywoodDance,Khatta Meetha,joy,tlkWnGOm34k,https://i.ytimg.com/vi/tlkWnGOm34k/hqdefault.jpg
Hum Saath-Saath Hain,"Alka Yagnik, Anuradha Paudwal, Hariharan, Kavita Krishnamurthy, Kumar Sanu, Udit Narayan",BollywoodDance,Hum Saath-Saath Hain,joy,Rgi_x7zq9IM,https://i.ytimg.com/vi/Rgi_x7zq9IM/hqdefault.jpg
Enu Naam Che Raees,Tarannum Mallik,BollywoodDance,Raees,joy,f-Yb7coBIMw,https://i.ytimg.com/vi/f-Yb7coBIMw/hqdefault.jpg
Woh Pehli Baar,Shaan,BollywoodRomantic,Pyaar Mein Kabhi Kabhi,love,KsFCVaDiegU,https://i.ytimg.com/vi/KsFCVaDiegU/hqdefault.jpg
Piya Aaye Na,"K.K., Tulsi Kumar",BollywoodSad,Aashiqui 2,sadness,2bMEe0UYa8E,https://i.ytimg.com/vi/2bMEe0UYa8E/hqdefault.jpg
Aaj Hai Sagai,"Abhijeet, Alka Yagnik",BollywoodDance,Pyar Toh Hona Hi Tha,joy,PACyXYeUbYQ,https://i.ytimg.com/vi/PACyXYeUbYQ/hqdefault.jpg
Rajj Rajj Ke,"Sonakshi Sinha, Vishal Dadlani",BollywoodMotivational,Akira,surprise,QGdSW1AOaeo,https://i.ytimg.com/vi/QGdSW1AOaeo/hqdefault.jpg
Daawat e Ishq,"Javed Ali, Sunidhi Chauhan",BollywoodDance,Daawat e Ishq,joy,xsWs0qWQlzE,https://i.ytimg.com/vi/xsWs0qWQlzE/hqdefault.jpg
Tera Mera Pyar Amar,Lata Mangeshkar,BollywoodRomantic,Asli Naqli,love,FfTRwfysQEE,https://i.ytimg.com/vi/FfTRwfysQEE/hqdefault.jpg
Chookar Mere Man Ko,Kishore Kumar,BollywoodRomantic,Yaarana,love,BOLYNw3x1lE,https://i.ytimg.com/vi/BOLYNw3x1lE/hqdefault.jpg
Chookar Mere Man Ko,Kishore Kumar,BollywoodRomantic,Yaarana,love,SQ-qyI3jw40,https://i.ytimg.com/vi/SQ-qyI3jw40/hqdefault.jpg
Love Is A Waste Of Time,"Shreya Ghoshal, Sonu Nigam",BollywoodDance,PK,joy,jAmzBv3oq8M,https://i.ytimg.com/vi/jAmzBv3oq8M/hqdefault.jpg
Zindagi To Bewafa Hai,Mohammed Rafi,BollywoodSad,Muqaddar Ka Sikandar,sadness,c4hz152K8g8,https://i.ytimg.com/vi/c4hz152K8g8/hqdefault.jpg
Jo Tumko Ho Pasand Wohi Baat Karenge,Mukesh,BollywoodRomantic,Safar,love,efU70mxXV5w,https://i.ytimg.com/vi/efU70mxXV5w/hqdefault.jpg
Bebo,Alisha Chinai,BollywoodDance,Kambakkht Ishq,joy,fB15QJmX7GM,https://i.ytimg.com/vi/fB15QJmX7GM/hqdefault.jpg
Tum Bin,K. S. Chithra,BollywoodRomantic,Tum Bin,love,GgInEo8OYfo,https://i.ytimg.com/vi/GgInEo8OYfo/hqdefault.jpg
Chot Lage Tujhko – Sad,"Alka Yagnik, Udit Narayan",BollywoodSad,Raja,sadness,6EC5hfYcoxY,https://i.ytimg.com/vi/6EC5hfYcoxY/hqdefault.jpg
Tujhe Sochta Hoon,K.K.,BollywoodRomanticSensual,Jannat 2,love,Oido0SZRRNY,https://i.ytimg.com/vi/Oido0SZRRNY/hqdefault.jpg
Apni To Jaise Taise,Kishore Kumar,BollywoodDance,Laawaris,joy,HsGqb0egQPQ,https://i.ytimg.com/vi/HsGqb0egQPQ/hqdefault.jpg
Mast Kalandar,"Master Saleem, Rehan Khan, Sajid Khan",BollywoodDance,Heyy Baby,joy,SyvG0XNPTBY,https://i.ytimg.com/vi/SyvG0XNPTBY/hqdefault.jpg
Dhoom 3 Mashup,,BollywoodDance,Dhoom 3,joy,HPcIxwXcYIE,https://i.ytimg.com/vi/HPcIxwXcYIE/hqdefault.jpg
It’s Magic,Taz,BollywoodDance,Koi Mil Gaya,joy,RHXSWGmOrhA,https://i.ytimg.com/vi/RHXSWGmOrhA/hqdefault.jpg
It’s Magic,Taz,BollywoodDance,Koi Mil Gaya,joy,RHXSWGmOrhA,https://i.ytimg.com/vi/RHXSWGmOrhA/hqdefault.jpg
Nikamma,Rahat Fateh Ali Khan,Bollywood,3 Dev,neutral,LCEMoVCaUOw,https://i.ytimg.com/vi/LCEMoVCaUOw/hqdefault.jpg
Nikamma,Rahat Fateh Ali Khan,Bollywood,3 Dev,neutral,LCEMoVCaUOw,https://i.ytimg.com/vi/LCEMoVCaUOw/hqdefault.jpg
Jigar Da Tukda,"Salim Merchant, Shraddha Pandit",BollywoodDance,Ladies Vs Ricky Bahl,joy,c9w47mortQw,https://i.ytimg.com/vi/c9w47mortQw/hqdefault.jpg
It’s the Time to Disco,"K.K., Loy Mendonsa, Shaan, Vasundhara Das",BollywoodDance,Kal Ho Naa Ho,joy,M03GOY5eINg,https://i.ytimg.com/vi/M03GOY5eINg/hqdefault.jpg
Maar Daala,Kavita Krishnamurthy,BollywoodDance,Devdas,joy,UY5pjZkKo5c,https://i.ytimg.com/vi/UY5pjZkKo5c/hqdefault.jpg
Tumhe Apna Banane Ka,"Armaan Malik, Neeti Mohan",BollywoodRomantic,Hate Story 3,love,wHDh_ruJ8Ug,https://i.ytimg.com/vi/wHDh_ruJ8Ug/hqdefault.jpg
Ho Gaya Hai Tujhko To Pyar Sajna,"Lata Mangeshkar, Udit Narayan",BollywoodRomantic,Dilwale Dulhania Le Jayenge,love,hw_HpTI_Wkw,https://i.ytimg.com/vi/hw_HpTI_Wkw/hqdefault.jpg
Suno Aisha,"Amit Trivedi, Ash King, Nakash Aziz",BollywoodDance,Aisha,joy,fAzO3s7Dgnw,https://i.ytimg.com/vi/fAzO3s7Dgnw/hqdefault.jpg
Jee Ve Sohaneya,Nooran Sisters,BollywoodSad,Jab Harry Met Sejal,sadness,zyp1HxU9rD4,https://i.ytimg.com/vi/zyp1HxU9rD4/hqdefault.jpg
Hai Junoon,K.K.,BollywoodDance,New York,joy,aZngT1Eas4w,https://i.ytimg.com/vi/aZngT1Eas4w/hqdefault.jpg
Kuch To Hai,Armaan Malik,BollywoodSad,Do Lafzon Ki Kahani,sadness,Jis04VOZyEU,https://i.ytimg.com/vi/Jis04VOZyEU/hqdefault.jpg
Ban Dance Mein Kutta,"Divya Kumar, Shivi, Uvie",BollywoodDance,3 Dev,joy,6cmsXMYU8ag,https://i.ytimg.com/vi/6cmsXMYU8ag/hqdefault.jpg
Bakheda,"Sukhwinder Singh, Sunidhi Chauhan",Bollywood,Toilet Ek Prem Katha,neutral,VyZVNAJMIG8,https://i.ytimg.com/vi/VyZVNAJMIG8/hqdefault.jpg
Bhooli Bisri Ek Kahani,Anuradha Paudwal,BollywoodSad,Nagina,sadness,rNNzNRaYe5E,https://i.ytimg.com/vi/rNNzNRaYe5E/hqdefault.jpg
Milan Abhi Aadha Adhura,"Shreya Ghoshal, Udit Narayan",BollywoodRomantic,Vivah,love,bv5j1CUTVGM,https://i.ytimg.com/vi/bv5j1CUTVGM/hqdefault.jpg
Ishqyaun Dhishyaun,Aditya Narayan,BollywoodRomantic,Goliyon Ki Rasleela Ram-leela,love,Pe4T8Pb7H6E,https://i.ytimg.com/vi/Pe4T8Pb7H6E/hqdefault.jpg
Saat Ajube Iss Duniya Mein,"Mohammed Rafi, Mukesh",Bollywood,Dharam Veer,neutral,kQI3d6_W7Zo,https://i.ytimg.com/vi/kQI3d6_W7Zo/hqdefault.jpg
Maahi Ve,"Richa Sharma, Sukhwinder Singh",BollywoodDanceSad,Kaante,sadness,1BWdglekty0,https://i.ytimg.com/vi/1BWdglekty0/hqdefault.jpg
Rangdaari,"Arko, Navraj Hans",BollywoodSad,Daas Dev,sadness,XmX291QtPME,https://i.ytimg.com/vi/XmX291QtPME/hqdefault.jpg
Rangdaari,"Arko, Navraj Hans",BollywoodSad,Daas Dev,sadness,XmX291QtPME,https://i.ytimg.com/vi/XmX291QtPME/hqdefault.jpg
Ye Tune Kya Kiya,Javed Bashir,BollywoodRomantic,Once Upon A Time In Mumbaai Dobara,love,w9Qo6p4XsXE,https://i.ytimg.com/vi/w9Qo6p4XsXE/hqdefault.jpg
Govinda Aala Re Aala,Mohd Rafi,Bollywood Devotional,Bluff Mastr,fear,D2CfSwE7-LM,https://i.ytimg.com/vi/Z60TE_JDsJE/maxresdefault.jpg
Saanwali Si Ek Ladki,Udit Narayan,BollywoodRomantic,Mujhse Dosti Karoge!,love,_uVaFsTpJfU,https://i.ytimg.com/vi/_uVaFsTpJfU/hqdefault.jpg
